Date,Author,Tokens,Share
2025-11-15,nvidia,1.148675,0.00161104
2025-11-15,openai,64.271883,0.09014253
2025-11-15,opengvlab,0.027101,3.801e-05
2025-11-15,perplexity,0.366516,0.00051405
2025-11-15,qwen,34.727901,0.04870654
2025-11-15,raifle,0.000707,9.9e-07
2025-11-15,relace,0.005165,7.24e-06
2025-11-15,sao10k,0.636974,0.00089337
2025-11-15,switchpoint,0.001107,1.55e-06
2025-11-15,tencent,0.000732,1.03e-06
2025-11-15,thedrummer,0.741182,0.00103952
2025-11-15,tngtech,14.672371,0.02057828
2025-11-15,undi95,0.043762,6.138e-05
2025-11-15,x-ai,223.471354,0.3134228
2025-11-15,z-ai,17.935054,0.02515425
2025-11-16,ai21,0.001461,2e-06
2025-11-16,aion-labs,0.105844,0.00014455
2025-11-16,alfredpros,0.001564,2.14e-06
2025-11-16,alibaba,0.063967,8.736e-05
2025-11-16,allenai,0.000194,2.6e-07
2025-11-16,alpindale,0.001563,2.13e-06
2025-11-16,amazon,0.02897,3.957e-05
2025-11-16,anthracite-org,0.014103,1.926e-05
2025-11-16,anthropic,122.800756,0.16771214
2025-11-16,arcee-ai,0.001613,2.2e-06
2025-11-16,baidu,0.022203,3.032e-05
2025-11-16,bytedance,0.135135,0.00018456
2025-11-16,cognitivecomputations,0.059249,8.092e-05
2025-11-16,cohere,0.028012,3.826e-05
2025-11-16,deepseek,44.647,0.06097555
2025-11-16,google,167.678808,0.22900325
2025-11-16,gryphe,0.285225,0.00038954
2025-11-16,ibm-granite,0.048103,6.57e-05
2025-11-16,inception,0.021653,2.957e-05
2025-11-16,inflection,0.000522,7.1e-07
2025-11-16,liquid,0.002553,3.49e-06
2025-11-16,mancer,0.001622,2.22e-06
2025-11-16,meituan,0.240469,0.00032841
2025-11-16,meta-llama,8.762648,0.01196737
2025-11-16,microsoft,0.994358,0.00135802
2025-11-16,minimax,26.272927,0.03588161
2025-11-16,mistralai,15.70385,0.02144715
2025-11-16,moonshotai,6.286885,0.00858616
2025-11-16,morph,0.112224,0.00015327
2025-11-16,neversleep,0.057174,7.808e-05
2025-11-16,nousresearch,0.558059,0.00076216
2025-11-16,nvidia,1.142284,0.00156005
2025-11-16,openai,66.539108,0.09087417
2025-11-16,opengvlab,0.018922,2.584e-05
2025-11-16,openrouter,305.689868,0.04910546
2025-11-16,others,438.045205,0.07036678
2025-11-16,perplexity,0.400039,0.00054634
2025-11-16,qwen,31.485568,0.04300065
2025-11-16,raifle,0.001151,1.57e-06
2025-11-16,relace,0.006516,8.9e-06
2025-11-16,sao10k,0.656907,0.00089715
2025-11-16,switchpoint,0.001629,2.22e-06
2025-11-16,tencent,0.000663,9.1e-07
2025-11-16,thedrummer,0.777624,0.00106202
2025-11-16,tngtech,15.786686,0.02156028
2025-11-16,undi95,0.05125,6.999e-05
2025-11-16,x-ai,203.569902,0.27802064
2025-11-16,z-ai,16.834516,0.02299133
2025-11-17,ai21,0.002986,3.42e-06
2025-11-17,aion-labs,0.120482,0.00013807
2025-11-17,alfredpros,0.001269,1.45e-06
2025-11-17,alibaba,0.062545,7.168e-05
2025-11-17,allenai,3.1e-05,4e-08
2025-11-17,alpindale,0.001514,1.74e-06
2025-11-17,amazon,0.175994,0.00020169
2025-11-17,anthracite-org,0.008097,9.28e-06
2025-11-17,anthropic,123.263146,0.14126002
2025-11-17,arcee-ai,0.000641,7.3e-07
2025-11-17,baidu,0.044483,5.098e-05
2025-11-17,bytedance,0.053572,6.139e-05
2025-11-17,cognitivecomputations,0.055971,6.414e-05
2025-11-17,cohere,0.05335,6.114e-05
2025-11-17,deepseek,47.905617,0.05490001
2025-11-17,google,231.566154,0.26537567
2025-11-17,gryphe,0.266707,0.00030565
2025-11-17,ibm-granite,0.068162,7.811e-05
2025-11-17,inception,0.022323,2.558e-05
2025-11-17,inflection,0.000825,9.5e-07
2025-11-17,liquid,0.004451,5.1e-06
2025-11-17,mancer,0.001563,1.79e-06
2025-11-17,meituan,0.278565,0.00031924
2025-11-17,meta-llama,11.716432,0.01342707
2025-11-17,microsoft,0.987751,0.00113197
2025-11-17,minimax,27.224701,0.03119961
2025-11-17,mistralai,15.40158,0.01765027
2025-11-17,moonshotai,7.179819,0.0082281
2025-11-17,morph,0.14342,0.00016436
2025-11-17,neversleep,0.067073,7.687e-05
2025-11-17,nousresearch,0.689786,0.0007905
2025-11-17,nvidia,1.238782,0.00141965
2025-11-17,openai,84.78743,0.09716671
2025-11-17,opengvlab,0.043597,4.996e-05
2025-11-17,openrouter,230.176735,0.03670008
2025-11-17,others,441.574015,0.07040591
2025-11-17,perplexity,0.665655,0.00076284
2025-11-17,qwen,43.147915,0.04944767
2025-11-17,raifle,0.001417,1.62e-06
2025-11-17,relace,0.013418,1.538e-05
2025-11-17,sao10k,0.599499,0.00068703
2025-11-17,switchpoint,0.003646,4.18e-06
2025-11-17,tencent,0.001125,1.29e-06
2025-11-17,thedrummer,0.741257,0.00084948
2025-11-17,tngtech,15.624468,0.0179057
2025-11-17,undi95,0.046903,5.375e-05
2025-11-17,x-ai,234.625211,0.26888136
2025-11-17,z-ai,23.688201,0.02714677
2025-11-18,ai21,0.002185,2.4e-06
2025-11-18,aion-labs,0.119975,0.00013202
2025-11-18,alfredpros,0.000274,3e-07
2025-11-18,alibaba,0.100752,0.00011087
2025-11-18,allenai,6.7e-05,7e-08
2025-11-18,alpindale,0.001732,1.91e-06
2025-11-18,amazon,0.117275,0.00012905
2025-11-18,anthracite-org,0.005145,5.66e-06
2025-11-18,anthropic,119.763212,0.13178684
2025-11-18,baidu,0.049082,5.401e-05
2025-11-18,bytedance,0.006976,7.68e-06
2025-11-18,cognitivecomputations,0.051556,5.673e-05
2025-11-18,cohere,0.029542,3.251e-05
2025-11-18,deepseek,46.539147,0.05121144
2025-11-18,google,235.50258,0.25914585
2025-11-18,gryphe,0.237628,0.00026148
2025-11-18,ibm-granite,0.069615,7.66e-05
2025-11-18,inception,0.022997,2.531e-05
2025-11-18,inflection,0.000724,8e-07
2025-11-18,liquid,0.026016,2.863e-05
2025-11-18,mancer,0.001299,1.43e-06
2025-11-18,meituan,0.260808,0.00028699
2025-11-18,meta-llama,10.376101,0.01141781
2025-11-18,microsoft,0.963117,0.00105981
2025-11-18,minimax,28.420106,0.03127334
2025-11-18,mistralai,15.586507,0.01715131
2025-11-18,moonshotai,8.016947,0.00882181
2025-11-18,morph,0.148241,0.00016312
2025-11-18,neversleep,0.075233,8.279e-05
2025-11-18,nousresearch,0.72052,0.00079286
2025-11-18,nvidia,1.55933,0.00171588
2025-11-18,openai,86.377701,0.09504959
2025-11-18,opengvlab,0.025895,2.849e-05
2025-11-18,perplexity,0.497318,0.00054725
2025-11-18,qwen,48.343353,0.05319678
2025-11-18,raifle,0.000301,3.3e-07
2025-11-18,relace,0.008027,8.83e-06
2025-11-18,sao10k,0.632589,0.0006961
2025-11-18,switchpoint,0.001432,1.58e-06
2025-11-18,tencent,0.000956,1.05e-06
2025-11-18,thedrummer,0.588973,0.0006481
2025-11-18,tngtech,13.698038,0.01507325
2025-11-18,undi95,0.043061,4.738e-05
2025-11-18,x-ai,266.711083,0.29348753
2025-11-18,z-ai,23.061193,0.02537642
2025-11-19,ai21,0.001276,1.37e-06
2025-11-19,aion-labs,0.103269,0.0001112
2025-11-19,alfredpros,7.2e-05,8e-08
2025-11-19,alibaba,0.106596,0.00011478
2025-11-19,allenai,7e-05,8e-08
2025-11-19,alpindale,0.001287,1.39e-06
2025-11-19,amazon,0.112247,0.00012086
2025-11-19,anthracite-org,0.00566,6.09e-06
2025-11-19,anthropic,123.117324,0.13256919
2025-11-19,baidu,0.024214,2.607e-05
2025-11-19,bytedance,0.014292,1.539e-05
2025-11-19,cognitivecomputations,0.067549,7.273e-05
2025-11-19,cohere,0.026501,2.854e-05
2025-11-19,deepcogito,0.007848,8.45e-06
2025-11-19,deepseek,47.830852,0.05150288
2025-11-19,google,247.26933,0.26625249
2025-11-19,gryphe,0.252631,0.00027203
2025-11-19,ibm-granite,0.070748,7.618e-05
2025-11-19,inception,0.018729,2.017e-05
2025-11-19,inflection,0.000402,4.3e-07
2025-11-19,liquid,0.612348,0.00065936
2025-11-19,mancer,0.001908,2.05e-06
2025-11-19,meituan,0.251592,0.00027091
2025-11-19,meta-llama,9.704919,0.01044998
2025-11-19,microsoft,1.009265,0.00108675
2025-11-19,minimax,33.20243,0.03575142
2025-11-19,mistralai,15.342017,0.01651984
2025-11-19,moonshotai,7.661577,0.00824977
2025-11-19,morph,0.179968,0.00019378
2025-11-19,neversleep,0.049338,5.313e-05
2025-11-19,nousresearch,0.671928,0.00072351
2025-11-19,nvidia,1.7805,0.00191719
2025-11-19,openai,92.583325,0.09969106
2025-11-19,opengvlab,0.040048,4.312e-05
2025-11-19,perplexity,1.191501,0.00128297
2025-11-19,qwen,71.116854,0.07657658
2025-11-19,raifle,0.000507,5.5e-07
2025-11-19,relace,0.007314,7.88e-06
2025-11-19,sao10k,0.669053,0.00072042
2025-11-19,switchpoint,0.000543,5.8e-07
2025-11-19,tencent,0.001296,1.4e-06
2025-11-19,thedrummer,0.749478,0.00080702
2025-11-19,tngtech,14.471058,0.01558202
2025-11-19,undi95,0.042354,4.561e-05
2025-11-19,x-ai,237.472952,0.25570403
2025-11-19,z-ai,20.857449,0.0224587
2025-11-20,ai21,0.001849,1.89e-06
2025-11-20,aion-labs,0.095302,9.752e-05
2025-11-20,alfredpros,5.6e-05,6e-08
2025-11-20,alibaba,0.096569,9.881e-05
2025-11-20,allenai,2.3e-05,2e-08
2025-11-20,alpindale,0.001427,1.46e-06
2025-11-20,amazon,0.068299,6.989e-05
2025-11-20,anthracite-org,0.007113,7.28e-06
2025-11-20,anthropic,122.94138,0.12579812
2025-11-20,baidu,0.022731,2.326e-05
2025-11-20,bytedance,0.017938,1.835e-05
2025-11-20,cognitivecomputations,0.074384,7.611e-05
2025-11-20,cohere,0.031902,3.264e-05
2025-11-20,deepcogito,0.032244,3.299e-05
2025-11-20,deepseek,46.907116,0.04799708
2025-11-20,google,234.382087,0.23982832
2025-11-20,gryphe,0.271768,0.00027808
2025-11-20,ibm-granite,0.053856,5.511e-05
2025-11-20,inception,0.022209,2.273e-05
2025-11-20,inflection,0.000293,3e-07
2025-11-20,liquid,0.862026,0.00088206
2025-11-20,mancer,0.001427,1.46e-06
2025-11-20,meituan,0.237034,0.00024254
2025-11-20,meta-llama,9.683369,0.00990838
2025-11-20,microsoft,0.871991,0.00089225
2025-11-20,minimax,39.66523,0.04058691
2025-11-20,mistralai,15.084912,0.01543543
2025-11-20,moonshotai,7.275602,0.00744466
2025-11-20,morph,0.151326,0.00015484
2025-11-20,neversleep,0.049078,5.022e-05
2025-11-20,nousresearch,0.506737,0.00051851
2025-11-20,nvidia,1.688715,0.00172795
2025-11-20,openai,88.777353,0.09084023
2025-11-20,opengvlab,0.064946,6.646e-05
2025-11-20,perplexity,0.548726,0.00056148
2025-11-20,qwen,57.406225,0.05874015
2025-11-20,raifle,0.00046,4.7e-07
2025-11-20,relace,0.00932,9.54e-06
2025-11-20,sao10k,0.631098,0.00064576
2025-11-20,switchpoint,0.001341,1.37e-06
2025-11-20,tencent,0.000967,9.9e-07
2025-11-20,thedrummer,0.742877,0.00076014
2025-11-20,tngtech,14.354329,0.01468787
2025-11-20,undi95,0.044538,4.557e-05
2025-11-20,x-ai,313.55342,0.32083933
2025-11-20,z-ai,20.049515,0.0205154
2025-11-21,ai21,0.002807,3.04e-06
2025-11-21,aion-labs,0.122495,0.00013284
2025-11-21,alfredpros,9.5e-05,1e-07
2025-11-21,alibaba,0.278111,0.00030161
2025-11-21,allenai,6.3e-05,7e-08
2025-11-21,alpindale,0.001517,1.65e-06
2025-11-21,amazon,0.084861,9.203e-05
2025-11-21,anthracite-org,0.005919,6.42e-06
2025-11-21,anthropic,110.528377,0.11986692
2025-11-21,baidu,0.03035,3.291e-05
2025-11-21,bytedance,0.010123,1.098e-05
2025-11-21,cognitivecomputations,0.077318,8.385e-05
2025-11-21,cohere,0.152261,0.00016513
2025-11-21,deepcogito,0.062667,6.796e-05
2025-11-21,deepseek,45.647524,0.04950429
2025-11-21,eleutherai,2.5e-05,3e-08
2025-11-21,google,219.492375,0.2380373
2025-11-21,gryphe,0.293281,0.00031806
2025-11-21,ibm-granite,0.053168,5.766e-05
2025-11-21,inception,0.217841,0.00023625
2025-11-21,inflection,0.000354,3.8e-07
2025-11-21,liquid,0.747813,0.000811
2025-11-21,mancer,0.001233,1.34e-06
2025-11-21,meituan,0.243435,0.000264
2025-11-21,meta-llama,8.936906,0.00969199
2025-11-21,microsoft,0.706647,0.00076635
2025-11-21,minimax,27.631144,0.0299657
2025-11-21,mistralai,15.32737,0.01662238
2025-11-21,moonshotai,6.446437,0.0069911
2025-11-21,morph,0.135482,0.00014693
2025-11-21,neversleep,0.04091,4.437e-05
2025-11-21,nousresearch,0.583982,0.00063332
2025-11-21,nvidia,1.543168,0.00167355
2025-11-21,openai,90.94845,0.09863269
2025-11-21,opengvlab,0.091228,9.894e-05
2025-11-21,perplexity,0.450583,0.00048865
2025-11-21,qwen,57.396443,0.06224587
2025-11-21,raifle,0.000936,1.02e-06
2025-11-21,relace,0.008462,9.18e-06
2025-11-21,sao10k,0.665301,0.00072151
2025-11-21,switchpoint,0.001146,1.24e-06
2025-11-21,tencent,0.007782,8.44e-06
2025-11-21,thedrummer,0.758765,0.00082287
2025-11-21,tngtech,13.503124,0.014644
2025-11-21,undi95,0.046716,5.066e-05
2025-11-21,x-ai,298.051683,0.32323408
2025-11-21,z-ai,20.755695,0.02250934
2025-11-22,ai21,0.001754,2.28e-06
2025-11-22,aion-labs,0.136718,0.00017781
2025-11-22,alfredpros,0.000118,1.5e-07
2025-11-22,alibaba,0.300006,0.00039018
2025-11-22,allenai,0.020821,2.708e-05
2025-11-22,alpindale,0.00114,1.48e-06
2025-11-22,amazon,0.040528,5.271e-05
2025-11-22,anthracite-org,0.006236,8.11e-06
2025-11-22,anthropic,74.126653,0.09640717
2025-11-22,baidu,0.016178,2.104e-05
2025-11-22,bytedance,0.089558,0.00011648
2025-11-22,cognitivecomputations,0.081422,0.0001059
2025-11-22,cohere,0.135724,0.00017652
2025-11-22,deepcogito,0.023384,3.041e-05
2025-11-22,deepseek,40.035214,0.05206875
2025-11-22,google,185.832733,0.24168916
2025-11-22,gryphe,0.309759,0.00040286
2025-11-22,ibm-granite,0.048319,6.284e-05
2025-11-22,inception,0.012167,1.582e-05
2025-11-22,inflection,0.000343,4.5e-07
2025-11-22,liquid,0.385347,0.00050117
2025-11-22,mancer,0.001273,1.66e-06
2025-11-22,meituan,0.225455,0.00029322
2025-11-22,meta-llama,9.508549,0.01236657
2025-11-22,microsoft,0.373106,0.00048525
2025-11-22,minimax,23.882609,0.03106109
2025-11-22,mistralai,15.897476,0.02067584
2025-11-22,moonshotai,4.845362,0.00630175
2025-11-22,morph,0.119932,0.00015598
2025-11-22,neversleep,0.052707,6.855e-05
2025-11-22,nousresearch,0.487326,0.0006338
2025-11-22,nvidia,1.481663,0.00192701
2025-11-22,openai,91.505725,0.11900994
2025-11-22,opengvlab,0.017918,2.33e-05
2025-11-22,perplexity,0.340148,0.00044239
2025-11-22,qwen,39.134211,0.05089692
2025-11-22,raifle,0.000787,1.02e-06
2025-11-22,relace,0.003495,4.55e-06
2025-11-22,sao10k,0.718465,0.00093442
2025-11-22,switchpoint,0.000794,1.03e-06
2025-11-22,tencent,0.006383,8.3e-06
2025-11-22,thedrummer,0.808172,0.00105109
2025-11-22,tngtech,12.984296,0.01688703
2025-11-22,undi95,0.045048,5.859e-05
2025-11-22,x-ai,242.486942,0.31537213
2025-11-22,z-ai,22.359508,0.02908019
2025-11-23,ai21,0.001134,1.47e-06
2025-11-23,aion-labs,0.146151,0.00018936
2025-11-23,alfredpros,3.8e-05,5e-08
2025-11-23,alibaba,0.270156,0.00035003
2025-11-23,allenai,0.014461,1.874e-05
2025-11-23,alpindale,0.000976,1.26e-06
2025-11-23,amazon,0.048124,6.235e-05
2025-11-23,anthracite-org,0.006796,8.81e-06
2025-11-23,anthropic,72.515734,0.09395463
2025-11-23,baidu,0.019084,2.473e-05
2025-11-23,bytedance,0.049609,6.428e-05
2025-11-23,cognitivecomputations,0.076011,9.848e-05
2025-11-23,cohere,0.024216,3.138e-05
2025-11-23,deepcogito,0.025023,3.242e-05
2025-11-23,deepseek,44.38001,0.05750073
2025-11-23,google,198.783457,0.25755275
2025-11-23,gryphe,0.33247,0.00043076
2025-11-23,ibm-granite,0.047485,6.152e-05
2025-11-23,inception,0.009734,1.261e-05
2025-11-23,inflection,0.000406,5.3e-07
2025-11-23,liquid,0.001741,2.26e-06
2025-11-23,mancer,0.001794,2.32e-06
2025-11-23,meituan,0.264601,0.00034283
2025-11-23,meta-llama,9.700073,0.01256785
2025-11-23,microsoft,0.36792,0.00047669
2025-11-23,minimax,22.20587,0.02877092
2025-11-23,mistralai,16.792159,0.02175667
2025-11-23,moonshotai,4.103038,0.00531608
2025-11-23,morph,0.113468,0.00014701
2025-11-23,neversleep,0.057206,7.412e-05
2025-11-23,nousresearch,0.544474,0.00070544
2025-11-23,nvidia,1.426977,0.00184886
2025-11-23,openai,78.67432,0.10193397
2025-11-23,opengvlab,0.033839,4.384e-05
2025-11-23,others,403.299299,0.05690768
2025-11-23,perplexity,0.347568,0.00045032
2025-11-23,qwen,26.2083,0.03395665
2025-11-23,raifle,0.000744,9.6e-07
2025-11-23,relace,0.003796,4.92e-06
2025-11-23,sao10k,0.774436,0.00100339
2025-11-23,switchpoint,0.001121,1.45e-06
2025-11-23,tencent,0.006292,8.15e-06
2025-11-23,thedrummer,0.811422,0.00105131
2025-11-23,tngtech,16.168055,0.02094806
2025-11-23,undi95,0.045538,5.9e-05
2025-11-23,x-ai,253.907695,0.32897418
2025-11-23,z-ai,22.502951,0.02915583
2025-11-24,ai21,0.003568,3.79e-06
2025-11-24,aion-labs,0.172377,0.00018292
2025-11-24,alfredpros,4.1e-05,4e-08
2025-11-24,alibaba,0.153565,0.00016296
2025-11-24,allenai,0.009402,9.98e-06
2025-11-24,alpindale,0.001186,1.26e-06
2025-11-24,amazon,0.189175,0.00020075
2025-11-24,anthracite-org,0.005211,5.53e-06
2025-11-24,anthropic,118.909071,0.12618237
2025-11-24,baidu,0.010841,1.15e-05
2025-11-24,bytedance,0.079625,8.45e-05
2025-11-24,cognitivecomputations,0.063433,6.731e-05
2025-11-24,cohere,0.031837,3.378e-05
2025-11-24,deepcogito,0.016985,1.802e-05
2025-11-24,deepseek,49.511231,0.05253968
2025-11-24,eleutherai,3e-06,0.0
2025-11-24,google,248.965715,0.26419418
2025-11-24,gryphe,0.288967,0.00030664
2025-11-24,ibm-granite,0.050198,5.327e-05
2025-11-24,inception,0.008665,9.2e-06
2025-11-24,inflection,0.000421,4.5e-07
2025-11-24,liquid,0.011274,1.196e-05
2025-11-24,mancer,0.001128,1.2e-06
2025-11-24,meituan,0.29498,0.00031302
2025-11-24,meta-llama,10.410653,0.01104744
2025-11-24,microsoft,0.412072,0.00043728
2025-11-24,minimax,28.471893,0.03021343
2025-11-24,mistralai,16.795551,0.01782288
2025-11-24,moonshotai,6.849684,0.00726866
2025-11-24,morph,0.141867,0.00015054
2025-11-24,neversleep,0.059115,6.273e-05
2025-11-24,nousresearch,0.5695,0.00060433
2025-11-24,nvidia,1.948601,0.00206779
2025-11-24,openai,101.116975,0.10730199
2025-11-24,opengvlab,0.011177,1.186e-05
2025-11-24,others,426.78568,0.05940048
2025-11-24,perplexity,0.547158,0.00058063
2025-11-24,qwen,32.465681,0.03445151
2025-11-24,raifle,0.000409,4.3e-07
2025-11-24,relace,0.006507,6.91e-06
2025-11-24,sao10k,0.705365,0.00074851
2025-11-24,switchpoint,0.001596,1.69e-06
2025-11-24,tencent,0.014608,1.55e-05
2025-11-24,thedrummer,0.825267,0.00087575
2025-11-24,tngtech,15.633366,0.01658961
2025-11-24,undi95,0.044268,4.698e-05
2025-11-24,x-ai,281.128187,0.29832393
2025-11-24,z-ai,25.420422,0.02697531
2025-11-25,ai21,0.006545,6.88e-06
2025-11-25,aion-labs,0.165989,0.0001745
2025-11-25,alfredpros,0.000227,2.4e-07
2025-11-25,alibaba,0.273639,0.00028767
2025-11-25,allenai,0.008099,8.51e-06
2025-11-25,alpindale,0.000903,9.5e-07
2025-11-25,amazon,0.215603,0.00022666
2025-11-25,anthracite-org,0.004544,4.78e-06
2025-11-25,anthropic,127.025131,0.13353941
2025-11-25,baidu,0.027139,2.853e-05
2025-11-25,bytedance,0.009167,9.64e-06
2025-11-25,cognitivecomputations,0.070684,7.431e-05
2025-11-25,cohere,0.038285,4.025e-05
2025-11-25,deepcogito,0.028666,3.014e-05
2025-11-25,deepseek,48.682741,0.05117936
2025-11-25,google,261.221142,0.27461745
2025-11-25,gryphe,0.295115,0.00031025
2025-11-25,ibm-granite,0.076443,8.036e-05
2025-11-25,inception,0.008409,8.84e-06
2025-11-25,inflection,0.00023,2.4e-07
2025-11-25,liquid,0.018413,1.936e-05
2025-11-25,mancer,0.001145,1.2e-06
2025-11-25,meituan,0.28043,0.00029481
2025-11-25,meta-llama,10.24401,0.01076936
2025-11-25,microsoft,0.419346,0.00044085
2025-11-25,minimax,27.30494,0.02870523
2025-11-25,mistralai,16.823241,0.01768599
2025-11-25,moonshotai,10.470357,0.01100731
2025-11-25,morph,0.150268,0.00015797
2025-11-25,neversleep,0.073936,7.773e-05
2025-11-25,nousresearch,0.562248,0.00059108
2025-11-25,nvidia,2.274262,0.00239089
2025-11-25,openai,102.734343,0.10800291
2025-11-25,opengvlab,0.002276,2.39e-06
2025-11-25,perplexity,0.633867,0.00066637
2025-11-25,qwen,35.065979,0.03686428
2025-11-25,raifle,0.001018,1.07e-06
2025-11-25,relace,0.010757,1.131e-05
2025-11-25,sao10k,0.700921,0.00073687
2025-11-25,switchpoint,0.001118,1.18e-06
2025-11-25,tencent,0.014522,1.527e-05
2025-11-25,thedrummer,0.71581,0.00075252
2025-11-25,tngtech,15.186458,0.01596527
2025-11-25,undi95,0.045829,4.818e-05
2025-11-25,x-ai,267.001709,0.28069446
2025-11-25,z-ai,22.322389,0.02346716
2025-11-26,ai21,0.004721,5.37e-06
2025-11-26,aion-labs,0.134754,0.00015324
2025-11-26,alfredpros,7.7e-05,9e-08
2025-11-26,alibaba,0.433606,0.00049309
2025-11-26,allenai,0.01654,1.881e-05
2025-11-26,alpindale,0.001527,1.74e-06
2025-11-26,amazon,0.326421,0.0003712
2025-11-26,anthracite-org,0.006521,7.42e-06
2025-11-26,anthropic,130.930872,0.14889122
2025-11-26,baidu,0.023501,2.672e-05
2025-11-26,bytedance,0.014028,1.595e-05
2025-11-26,cognitivecomputations,0.058362,6.637e-05
2025-11-26,cohere,0.035406,4.026e-05
2025-11-26,deepcogito,0.025954,2.951e-05
2025-11-26,deepseek,49.656123,0.05646767
2025-11-26,google,249.531649,0.28376098
2025-11-26,gryphe,0.292178,0.00033226
2025-11-26,ibm-granite,0.083496,9.495e-05
2025-11-26,inception,0.012945,1.472e-05
2025-11-26,inflection,0.000218,2.5e-07
2025-11-26,liquid,0.044487,5.059e-05
2025-11-26,mancer,0.00087,9.9e-07
2025-11-26,meituan,0.285111,0.00032422
2025-11-26,meta-llama,10.073894,0.01145577
